original_search,suggested_name,distance,notes,taxonID,scientificName,taxonRank,taxonomicStatus,acceptedNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,parentNameUsageID,originalNameUsageID,scientificNameAuthorship,vernacularName
Tococa coronata,NA,NA,homotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mikania reticulata,NA,NA,accepted,GBIF:5398518,Mikania reticulata,species,accepted,GBIF:5398518,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,reticulata,NA,7722389,NA,Gardner,NA
Paepalanthus elongatus,NA,NA,accepted,GBIF:5287225,Paepalanthus elongatus,species,accepted,GBIF:5287225,Plantae,Tracheophyta,Liliopsida,Poales,Eriocaulaceae,Paepalanthus,elongatus,NA,8424714,2692145,Körn. (Bong.),NA
Senegalia polyphylla,NA,NA,accepted,GBIF:2980360,Senegalia polyphylla,species,accepted,GBIF:2980360,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senegalia,polyphylla,NA,7989631,2980359,Britton & Rose (DC.),white tamarind
Grazielia intermedia,NA,NA,accepted,GBIF:3145416,Grazielia intermedia,species,accepted,GBIF:3145416,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Grazielia,intermedia,NA,3145397,5403174,R.King & H.Rob. (DC.),NA
Neoraputia trifoliata,NA,NA,accepted,GBIF:7867437,Neoraputia trifoliata,species,accepted,GBIF:7867437,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Neoraputia,trifoliata,NA,7442083,3834106,Emmerich ex Kallunki (Engl.),NA
Jacaranda bracteata,NA,NA,accepted,GBIF:4090869,Jacaranda bracteata,species,accepted,GBIF:4090869,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Jacaranda,bracteata,NA,3172498,NA,Bureau & K.Schum.,NA
Blechnum polypodioides,NA,NA,accepted,GBIF:2651528,Blechnum polypodioides,species,accepted,GBIF:2651528,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Blechnaceae,Blechnum,polypodioides,NA,2651523,NA,Raddi,narrowleaf midsorus fern
Trichilia pallens,NA,NA,accepted,GBIF:3852312,Trichilia pallens,species,accepted,GBIF:3852312,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Trichilia,pallens,NA,3190490,NA,C.DC.,Baga De Morcego
Leandra tetraquetra,NA,NA,homotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xyris ciliata,NA,NA,accepted,GBIF:2693181,Xyris ciliata,species,accepted,GBIF:2693181,Plantae,Tracheophyta,Liliopsida,Poales,Xyridaceae,Xyris,ciliata,NA,2692599,NA,Thunb.,botao marrom
Rhynchospora contracta,NA,NA,accepted,GBIF:2720826,Rhynchospora contracta,species,accepted,GBIF:2720826,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Rhynchospora,contracta,NA,2701052,2720839,J.Raynal (Nees),NA
Mesosetum loliiforme,NA,NA,accepted,GBIF:4113943,Mesosetum loliiforme,species,accepted,GBIF:4113943,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Mesosetum,loliiforme,NA,4113460,4137138,Hitchc. (Hochst. ex Steud.),NA
Verbena bonariensis,NA,NA,accepted,GBIF:2925514,Verbena bonariensis,species,accepted,GBIF:2925514,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Verbena,bonariensis,NA,2925470,NA,L.,버들마편초
Melochia villosa,NA,NA,accepted,GBIF:6686697,Melochia villosa,species,accepted,GBIF:6686697,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Melochia,villosa,NA,3152114,5406673,Fawc. & Rendle (Mill.),Porter Bush (Trinidad & Tobago)
Macrolobium pendulum,NA,NA,accepted,GBIF:2948752,Macrolobium pendulum,species,accepted,GBIF:2948752,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Macrolobium,pendulum,NA,7743878,NA,Willd. ex Vogel,NA
Lavoisiera bergii,NA,NA,accepted | replaceSynonym,GBIF:3868678,Lavoisiera imbricata,species,accepted,GBIF:3867806,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Lavoisiera,imbricata,NA,3867023,NA,DC.,NA
Stachytarpheta hispida,NA,NA,accepted,GBIF:4083876,Stachytarpheta hispida,species,accepted,GBIF:4083876,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Stachytarpheta,hispida,NA,2925448,NA,Nees & Mart.,NA
Trema micrantha,NA,NA,accepted,GBIF:7141666,Trema micrantha,species,accepted,GBIF:7141666,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Trema,micrantha,NA,2984500,3877062,Blume (L.),yana caspi
Piper amplum,NA,NA,accepted,GBIF:8260336,Piper amplum,species,accepted,GBIF:8260336,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,amplum,NA,3075433,NA,Kunth,NA
Passiflora kermesina,NA,NA,accepted,GBIF:3586975,Passiflora kermesina,species,accepted,GBIF:3586975,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,kermesina,NA,2874172,NA,Link & Otto,NA
Adenocalymma cymbalum,NA,NA,accepted,GBIF:4092654,Adenocalymma cymbalum,species,accepted,GBIF:4092654,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Adenocalymma,cymbalum,NA,10767005,4092996,Bureau & K.Schum. (Cham.),NA
Handroanthus chrysotrichus,NA,NA,accepted,GBIF:4092405,Handroanthus chrysotrichus,species,accepted,GBIF:4092405,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Handroanthus,chrysotrichus,NA,6401269,7298592,Mattos (Mart. ex DC.),NA
Stigmatopteris caudata,NA,NA,accepted,GBIF:4042469,Stigmatopteris caudata,species,accepted,GBIF:4042469,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Stigmatopteris,caudata,NA,7319189,NA,C.Chr. (Raddi),NA
Miconia affinis,NA,NA,accepted,GBIF:3188559,Miconia affinis,species,accepted,GBIF:3188559,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,affinis,NA,3188558,NA,DC.,saquiyac
Salvia secunda,NA,NA,accepted,GBIF:3887963,Salvia secunda,species,accepted,GBIF:3887963,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,secunda,NA,2926981,NA,Benth.,Mata burro
Sciaphila albescens,NA,NA,accepted,GBIF:5327104,Sciaphila albescens,species,accepted,GBIF:5327104,Plantae,Tracheophyta,Liliopsida,Pandanales,Triuridaceae,Sciaphila,albescens,NA,2861313,NA,Benth.,NA
Thyrsodium spruceanum,NA,NA,accepted,GBIF:3659586,Thyrsodium spruceanum,species,accepted,GBIF:3659586,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Thyrsodium,spruceanum,NA,7321509,NA,Benth.,tutuzuba da varzea
Potamogeton sclerocarpus,NA,NA,accepted,GBIF:5642175,Potamogeton sclerocarpus,species,accepted,GBIF:5642175,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,sclerocarpus,NA,2756560,NA,K.Schum.,NA
Mimosa brachycarpa,NA,NA,accepted,GBIF:2969411,Mimosa brachycarpa,species,accepted,GBIF:2969411,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,brachycarpa,NA,2969235,NA,Benth.,NA
Eleocharis interstincta,NA,NA,accepted,GBIF:2716972,Eleocharis interstincta,species,accepted,GBIF:2716972,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Eleocharis,interstincta,NA,2716791,2716874,Roem. & Schult. (Vahl),knotted spikerush
Platymiscium floribundum,NA,NA,accepted,GBIF:2944754,Platymiscium floribundum,species,accepted,GBIF:2944754,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Platymiscium,floribundum,NA,2944717,NA,Vogel,Jacaranda branco
Baccharis anomala,NA,NA,accepted,GBIF:3129567,Baccharis anomala,species,accepted,GBIF:3129567,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,anomala,NA,3129135,NA,DC.,NA
Siphocampylus imbricatus,NA,NA,accepted,GBIF:3168845,Siphocampylus imbricatus,species,accepted,GBIF:3168845,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Siphocampylus,imbricatus,NA,3168383,5414158,G.Don (Cham.),NA
Coussapoa microcarpa,NA,NA,accepted,GBIF:4013334,Coussapoa microcarpa,species,accepted,GBIF:4013334,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Coussapoa,microcarpa,NA,7316389,3763036,Rizzini (Schott),mata pau
Paspalum polyphyllum,NA,NA,accepted,GBIF:4104889,Paspalum polyphyllum,species,accepted,GBIF:4104889,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum,polyphyllum,NA,2705540,NA,Nees ex Trin.,duo ye que bai
Centrosema virginianum,NA,NA,accepted,GBIF:2964906,Centrosema virginianum,species,accepted,GBIF:2964906,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Centrosema,virginianum,NA,2964887,2964942,Benth. (L.),Zapatito De La Reina
Adiantum pentadactylon,NA,NA,accepted | replaceSynonym,GBIF:7483182,Adiantum trapeziforme,species,accepted,GBIF:2651847,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,trapeziforme,NA,2650796,NA,L.,giant maidenhair
Lindsaea guianensis,NA,NA,accepted,GBIF:2650769,Lindsaea guianensis,species,accepted,GBIF:2650769,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Lindsaeaceae,Lindsaea,guianensis,NA,8232661,2650770,Dryand. (Aubl.),NA
Pombalia communis,NA,NA,accepted,GBIF:8204876,Pombalia communis,species,accepted,GBIF:8204876,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Pombalia,communis,NA,7296722,7296235,Paula-Souza (A.St.-Hil.),NA
Miconia gratissima,NA,NA,accepted,GBIF:3865003,Miconia gratissima,species,accepted,GBIF:3865003,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,gratissima,NA,3188558,NA,Benth. ex Triana,NA
Deguelia angulata,NA,NA,accepted,GBIF:7856626,Deguelia angulata,species,accepted,GBIF:7856626,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Deguelia,angulata,NA,7577914,2947643,A.M.G.Azevedo & R.A.Camargo (Ducke),timbo rana
Tapirira guianensis,NA,NA,accepted,GBIF:7321555,Tapirira guianensis,species,accepted,GBIF:7321555,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Tapirira,guianensis,NA,7321529,NA,Aubl.,peito de pomba
Calopogonium mucunoides,NA,NA,accepted,GBIF:2959433,Calopogonium mucunoides,species,accepted,GBIF:2959433,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calopogonium,mucunoides,NA,2959416,NA,Desv.,Wild Ground Nut
Solanum paniculatum,NA,NA,accepted,GBIF:2932547,Solanum paniculatum,species,accepted,GBIF:2932547,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,paniculatum,NA,2928997,NA,L.,jurubeba
Swartzia apetala,NA,NA,accepted,GBIF:5351925,Swartzia apetala,species,accepted,GBIF:5351925,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Swartzia,apetala,NA,2950920,NA,Raddi,NA
Syrrhopodon prolifer,NA,NA,accepted,GBIF:2670298,Syrrhopodon prolifer,species,accepted,GBIF:2670298,Plantae,Bryophyta,Bryopsida,Pottiales,Calymperaceae,Syrrhopodon,prolifer,NA,2670288,NA,"Schwaegrichen, 1827",NA
Pombalia arenaria,NA,NA,accepted,GBIF:7948617,Pombalia arenaria,species,accepted,GBIF:7948617,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Pombalia,arenaria,NA,7296722,4074604,Paula-Souza (Ule),orelha de onca
Croton floribundus,NA,NA,accepted,GBIF:3057803,Croton floribundus,species,accepted,GBIF:3057803,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,floribundus,NA,3057454,NA,Spreng.,NA
Begonia fruticosa,NA,NA,accepted,GBIF:7303416,Begonia fruticosa,species,accepted,GBIF:7303416,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,fruticosa,NA,2874710,4157335,A.DC. (Klotzsch),NA
Qualea parviflora,NA,NA,accepted,GBIF:7288348,Qualea parviflora,species,accepted,GBIF:7288348,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Vochysiaceae,Qualea,parviflora,NA,7288308,NA,Mart.,NA
Cordiera elliptica,NA,NA,accepted,GBIF:5335632,Cordiera elliptica,species,accepted,GBIF:5335632,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Cordiera,elliptica,NA,2903362,2896670,Kuntze (Cham.),NA
Octoblepharum cocuiense,NA,NA,accepted,GBIF:2674620,Octoblepharum cocuiense,species,accepted,GBIF:2674620,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Octoblepharum,cocuiense,NA,2674618,NA,"Mitten, 1869",NA
Chaetocalyx scandens,NA,NA,accepted | replaceSynonym,GBIF:2944990,Nissolia vincentina,species,accepted,GBIF:10745779,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Nissolia,vincentina,NA,5358617,5349349,T.M.Moura & Fort.-Perez (Ker Gawl.),NA
Sida linifolia,NA,NA,accepted,GBIF:5406748,Sida linifolia,species,accepted,GBIF:5406748,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sida,linifolia,NA,3152100,NA,Cav.,trebol sabanero
Calliandra mucugeana,NA,NA,accepted,GBIF:2982178,Calliandra mucugeana,species,accepted,GBIF:2982178,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,mucugeana,NA,2981784,NA,Renvoize,NA
Micropterygium lechleri,NA,NA,accepted,GBIF:7456092,Micropterygium lechleri,species,accepted,GBIF:7456092,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Micropterygium,lechleri,NA,2689112,NA,Reimers,NA
Ficus pertusa,NA,NA,accepted,GBIF:7944396,Ficus pertusa,species,accepted,GBIF:7944396,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,pertusa,NA,2984588,NA,L.fil.,oleanderfikus
Declieuxia fruticosa,NA,NA,accepted,GBIF:2912395,Declieuxia fruticosa,species,accepted,GBIF:2912395,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Declieuxia,fruticosa,NA,2912315,8456416,Kuntze (Willd.),NA
Declieuxia cacuminis,NA,NA,accepted,GBIF:2912388,Declieuxia cacuminis,species,accepted,GBIF:2912388,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Declieuxia,cacuminis,NA,2912315,NA,Müll.Arg.,NA
Athenaea picta,NA,NA,accepted,GBIF:5581507,Athenaea picta,species,accepted,GBIF:5581507,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Athenaea,picta,NA,3234419,5581063,Sendtn. (Mart.),NA
Mimosa gardneri,NA,NA,accepted,GBIF:2970118,Mimosa gardneri,species,accepted,GBIF:2970118,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,gardneri,NA,2969235,NA,Benth.,NA
Rinorea guianensis,NA,NA,accepted,GBIF:4075728,Rinorea guianensis,species,accepted,GBIF:4075728,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Rinorea,guianensis,NA,7296208,NA,Kuntze,NA
Anadenanthera peregrina,NA,NA,accepted,GBIF:2952808,Anadenanthera peregrina,species,accepted,GBIF:2952808,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Anadenanthera,peregrina,NA,2952807,8053545,Speg. (L.),Yopo
Gonzalagunia dicocca,NA,NA,accepted,GBIF:2896443,Gonzalagunia dicocca,species,accepted,GBIF:2896443,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Gonzalagunia,dicocca,NA,2896440,NA,Cham. & Schltdl.,NA
Clethra scabra,NA,NA,accepted,GBIF:7330798,Clethra scabra,species,accepted,GBIF:7330798,Plantae,Tracheophyta,Magnoliopsida,Ericales,Clethraceae,Clethra,scabra,NA,2888321,NA,Pers.,caujuja
Acalypha multicaulis,NA,NA,accepted,GBIF:3056925,Acalypha multicaulis,species,accepted,GBIF:3056925,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,multicaulis,NA,3055964,NA,Müll.Arg.,NA
Cecropia pachystachya,NA,NA,accepted,GBIF:4013385,Cecropia pachystachya,species,accepted,GBIF:4013385,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Cecropia,pachystachya,NA,2984472,NA,Trécul,embauba branca
Diplusodon ramosissimus,NA,NA,accepted,GBIF:7286346,Diplusodon ramosissimus,species,accepted,GBIF:7286346,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Diplusodon,ramosissimus,NA,7286022,NA,Pohl,NA
Amphilophium elongatum,NA,NA,accepted,GBIF:8382379,Amphilophium elongatum,species,accepted,GBIF:8382379,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Amphilophium,elongatum,NA,3172588,4092588,L.G.Lohmann (Vahl),NA
Aechmea bromeliifolia,NA,NA,accepted,GBIF:8344737,Aechmea bromeliifolia,species,accepted,GBIF:8344737,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Aechmea,bromeliifolia,NA,2697812,2698680,Baker ex Benth. & Hook.f. (Rudge),NA
Groutiella tomentosa,NA,NA,accepted,GBIF:2672462,Groutiella tomentosa,species,accepted,GBIF:2672462,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Groutiella,tomentosa,NA,2672457,7955376,"Wijk & Margadant, 1960",tomentose groutiella moss
Chamaecrista scabra,NA,NA,accepted,GBIF:2949849,Chamaecrista scabra,species,accepted,GBIF:2949849,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,scabra,NA,2949492,5351350,H.S.Irwin & Barneby (Pohl ex Benth.),NA
Periandra coccinea,NA,NA,accepted,GBIF:5352510,Periandra coccinea,species,accepted,GBIF:5352510,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Periandra,coccinea,NA,2953951,2953971,Benth. (Schrad.),boceta de freira
Byrsonima sericea,NA,NA,accepted,GBIF:7285418,Byrsonima sericea,species,accepted,GBIF:7285418,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Byrsonima,sericea,NA,3191347,NA,DC.,NA
Calibrachoa micrantha,NA,NA,accepted,GBIF:3799428,Calibrachoa micrantha,species,accepted,GBIF:3799428,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Calibrachoa,micrantha,NA,8254205,3802961,Stehmann & Semir (R.E.Fr.),NA
Byrsonima crispa,NA,NA,accepted,GBIF:3986307,Byrsonima crispa,species,accepted,GBIF:3986307,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Byrsonima,crispa,NA,3191347,NA,A.Juss.,murici
Cuphea disperma,NA,NA,accepted,GBIF:3989353,Cuphea disperma,species,accepted,GBIF:3989353,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,disperma,NA,3188676,NA,Koehne,NA
Myrcia splendens,NA,NA,accepted,GBIF:3174691,Myrcia splendens,species,accepted,GBIF:3174691,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrcia,splendens,NA,3173889,3174746,DC. (Sw.),Wild Currant
Prunus myrtifolia,NA,NA,accepted,GBIF:3021440,Prunus myrtifolia,species,accepted,GBIF:3021440,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,myrtifolia,NA,3020559,3792785,Urb. (L.),Yaya boba (Dominican Republic)
Hymenaea stigonocarpa,NA,NA,accepted,GBIF:2950722,Hymenaea stigonocarpa,species,accepted,GBIF:2950722,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hymenaea,stigonocarpa,NA,2950720,NA,Mart. ex Hayne,Paquio
Banara nitida,NA,NA,accepted,GBIF:3879623,Banara nitida,species,accepted,GBIF:3879623,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Banara,nitida,NA,2874154,NA,Spruce ex Benth.,cabelo de paca
Rhodobryum subverticillatum,NA,NA,accepted,GBIF:5282521,Rhodobryum subverticillatum,species,accepted,GBIF:5282521,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rhodobryum,subverticillatum,NA,5281372,NA,"Brotherus, 1924",NA
Parinari montana,NA,NA,accepted,GBIF:2984746,Parinari montana,species,accepted,GBIF:2984746,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Parinari,montana,NA,2984937,NA,Aubl.,pajura
Comolia villosa,NA,NA,accepted,GBIF:3860020,Comolia villosa,species,accepted,GBIF:3860020,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Comolia,villosa,NA,3860011,NA,Triana (Aubl.),NA
Bauhinia pulchella,NA,NA,accepted,GBIF:2953070,Bauhinia pulchella,species,accepted,GBIF:2953070,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,pulchella,NA,2952935,NA,Benth.,NA
Doliocarpus dentatus,NA,NA,accepted,GBIF:7303933,Doliocarpus dentatus,species,accepted,GBIF:7303933,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Doliocarpus,dentatus,NA,3083497,7835575,Standl. (Aubl.),Toamu
Solanum americanum,NA,NA,accepted,GBIF:2930222,Solanum americanum,species,accepted,GBIF:2930222,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,americanum,NA,2928997,NA,Mill.,미국까마중
Clusia microstemon,NA,NA,accepted,GBIF:5556257,Clusia microstemon,species,accepted,GBIF:5556257,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Clusiaceae,Clusia,microstemon,NA,3189424,NA,Planch. & Triana,NA
Tabernaemontana rupicola,NA,NA,accepted,GBIF:7316557,Tabernaemontana rupicola,species,accepted,GBIF:7316557,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,rupicola,NA,3169624,NA,Benth.,NA
Diplusodon oblongus,NA,NA,accepted,GBIF:7286218,Diplusodon oblongus,species,accepted,GBIF:7286218,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Diplusodon,oblongus,NA,7286022,NA,Pohl,NA
Trichosteleum papillosum,NA,NA,accepted,GBIF:2681063,Trichosteleum papillosum,species,accepted,GBIF:2681063,Plantae,Bryophyta,Bryopsida,Hypnales,Sematophyllaceae,Trichosteleum,papillosum,NA,2681040,NA,"Jaeger, 1878",NA
Qualea parviflora,NA,NA,accepted,GBIF:7288348,Qualea parviflora,species,accepted,GBIF:7288348,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Vochysiaceae,Qualea,parviflora,NA,7288308,NA,Mart.,NA
Moquiniastrum pulchrum,NA,NA,accepted,GBIF:8247269,Moquiniastrum pulchrum,species,accepted,GBIF:8247269,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cabrera,pulchrum,NA,9659158,3095074,G.Sancho (Cabrera),NA
Agarista eucalyptoides,NA,NA,accepted,GBIF:5684789,Agarista eucalyptoides,species,accepted,GBIF:5684789,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Agarista,eucalyptoides,NA,2882656,5684393,G.Don (Cham. & Schltdl.),NA
Myrcia multiflora,NA,NA,accepted,GBIF:3175074,Myrcia multiflora,species,accepted,GBIF:3175074,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrcia,multiflora,NA,3173889,5415700,DC. (Lam.),pedra hume
Callisthene minor,NA,NA,accepted,GBIF:4030793,Callisthene minor,species,accepted,GBIF:4030793,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Vochysiaceae,Callisthene,minor,NA,7288309,NA,Mart.,pau de pilao
Combretum leprosum,NA,NA,accepted,GBIF:3698829,Combretum leprosum,species,accepted,GBIF:3698829,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Combretum,leprosum,NA,2986357,NA,Mart.,vaqueta
Pouteria gardneri,NA,NA,accepted,GBIF:2884466,Pouteria gardneri,species,accepted,GBIF:2884466,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,gardneri,NA,2884049,NA,Baehni (Mart. & Eichler),sapotinha
Cordiera rigida,NA,NA,accepted,GBIF:5335664,Cordiera rigida,species,accepted,GBIF:5335664,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Cordiera,rigida,NA,2903362,5335663,Kuntze (K.Schum.),NA
Miconia ligustroides,NA,NA,accepted,GBIF:3862364,Miconia ligustroides,species,accepted,GBIF:3862364,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,ligustroides,NA,3188558,3858111,Naudin (DC.),NA
Psidium guajava,NA,NA,accepted,GBIF:5420380,Psidium guajava,species,accepted,GBIF:5420380,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,guajava,NA,3187232,NA,L.,ប្លែបែក
Inga alba,NA,NA,accepted,GBIF:5358137,Inga alba,species,accepted,GBIF:5358137,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,alba,NA,2965936,8388788,Willd. (Sw.),Pacae colorado
Ouratea oliviformis,NA,NA,accepted,GBIF:3696607,Ouratea oliviformis,species,accepted,GBIF:3696607,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Ochnaceae,Ouratea,oliviformis,NA,3189667,3695323,Engl. (A.St.-Hil.),NA
Cordia glabrata,NA,NA,accepted,GBIF:8486453,Cordia glabrata,species,accepted,GBIF:8486453,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Cordiaceae,Cordia,glabrata,NA,2900865,4061419,A.DC. (Mart.),NA
Myrceugenia pilotantha,NA,NA,accepted,GBIF:3185723,Myrceugenia pilotantha,species,accepted,GBIF:3185723,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrceugenia,pilotantha,NA,3185514,5419800,Landrum (Kiaersk.),NA
Cordia nodosa,NA,NA,accepted,GBIF:7295069,Cordia nodosa,species,accepted,GBIF:7295069,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Cordiaceae,Cordia,nodosa,NA,2900865,NA,Lam.,pau de formiga
Jacaratia corumbensis,NA,NA,accepted,GBIF:3838829,Jacaratia corumbensis,species,accepted,GBIF:3838829,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Caricaceae,Jacaratia,corumbensis,NA,7269679,NA,Kuntze,mamaozinho de veado
Aspidosperma australe,NA,NA,accepted,GBIF:3614844,Aspidosperma australe,species,accepted,GBIF:3614844,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Aspidosperma,australe,NA,7316607,NA,Müll.Arg.,Naranjillo
Chrysophyllum marginatum,NA,NA,accepted,GBIF:2885844,Chrysophyllum marginatum,species,accepted,GBIF:2885844,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Chrysophyllum,marginatum,NA,2885576,7679007,Radlk. (Hook. & Arn.),NA
