database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,decimalLongitude_modified,decimalLatitude_modified,iso2c,iso3c,.xy_issue
BIEN_488,3547,Senecio linearilobus,-10.77306,-53.08972,NA,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_490,104,Rhynchospora rugosa,-14.59333,-39.28417,1992-08-24,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_491,1928,Calea multiplinervia,-15.783333,-48.75,2013-05-23,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_493,3801,Coccocypselum cordifolium,-14.592778,-39.566667,2000-05-27,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_496,2136,Cestrum mariquitense,-22.5724,-46.5555,2009-08-02,Solanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_497,3567,Hypenia calycina,-10.8339,-52.8731,NA,Lamiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_498,3120,Stryphnodendron adstringens,-15.6,-47.95,2007-05-26,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_500,2756,Trigonia nivea,-11.909722,-40.579444,2002-05-14,Trigoniaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_501,1954,Trichocolea tomentosa,-25.453944,-48.920056,2013-04-28,Trichocoleaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_503,2515,Anemia raddiana,-19.06,-43.963611,2002-02-03,Anemiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_504,2756,Byrsonima stipulacea,-16.5,-39.25,2010-03-07,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_505,249,Anaxagorea dolichocarpa,-21.0819445,-42.0263889,2004-06-07,Annonaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_507,1646,Mikania hemisphaerica,-26.275556,-49.257222,2014-04-12,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_508,104,Solanum cassioides,-26.96083,-50.42667,1988-10-05,Solanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_510,3547,Emmotum nitens,-15.81194,-49.56972,NA,Icacinaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_511,3271,Passiflora haematostigma,-14.42,-39.02,1992-02-02,Passifloraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_513,3199,Brunfelsia obovata,-15.95,-47.91667,NA,Solanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_514,2879,Octoblepharum albidum,-12.530278,-38.299167,1997-12-23,Octoblepharaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_517,3493,Cariniana estrellensis,-23.381013,-45.079406,2007-01-05,Lecythidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_520,2724,Adiantum abscissum,-15.133333,-39.566667,NA,Pteridaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_521,280,Tabernaemontana sananho,-10.88333,-65.25,1978-03-19,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_522,196,Copaifera langsdorffii,-22.3714,-50.9788,2000-02-24,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_525,2774,Solanum variabile,-23.51,-48.7375,2007-12-05,Solanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_527,2025,Anadenanthera colubrina,-7.04813,-41.470203,1973-09-26,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_528,1928,Anemia tomentosa,-16.718611,-47.641944,2012-03-19,Anemiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_529,1825,Cissus verticillata,-8.594106,-38.308075,2012-11-09,Vitaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_532,1227,Geonoma pohliana,-14,-47.416667,1994-06-05,Arecaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_533,1667,Adenocalymma marginatum,-23.540833,-50.975556,2004-08-03,Bignoniaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_535,104,Erythrochiton brasiliensis,-19.41306,-40.54167,1995-04-21,Rutaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_537,104,Heteropterys coleoptera,-20.65806,-40.51083,2000-02-21,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_540,3120,Rhynchospora rugosa,-15.95,-47.9,1981-02-11,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_541,1825,Passiflora foetida,-8.179333,-39.309472,2008-12-03,Passifloraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_544,2136,Senna tropica,-23.2014,-45.0902,2006-12-18,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_545,2756,Jacaranda irwinii,-11.668333,-41.13,2013-08-08,Bignoniaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_546,2756,Hyptis atrorubens,-13.879167,-39.670833,2013-07-21,Lamiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_548,619,Calophyllum brasiliense,-4,-68,2006-01-01,Calophyllaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_549,2756,Heteropterys nordestina,-15.15,-39.083333,1993-04-15,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_550,1227,Ouratea ovalis,-11.666667,-47.716667,1997-11-07,Ochnaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_551,648,Piriqueta guianensis,-9.1111116667,-40.4722216667,1983-08-19,Passifloraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_552,2420,Erythroxylum squamatum,-4.230556,-38.931806,2002-02-10,Erythroxylaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_553,619,Cordia nodosa,-2.883333,-59.966667,1993-01-01,Boraginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_554,619,Elizabetha princeps,3.216667,-62.516667,1987-01-01,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_555,681,Andropogon bicornis,-30.039444,-52.893889,1978-02-17,Poaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_556,3567,Cuphea arenarioides,-22,-49,NA,Lythraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_557,3165,Lecythis pisonis,-7.606111,-34.820556,2011-02-28,Lecythidaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_560,2879,Selaginella producta,-14.015,-39.138889,2000-02-22,Selaginellaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_561,1670,Leptoscyphus amphibolius,-19.168889,-43.714444,1987-09-09,Geocalycaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_562,3493,Rubus urticifolius,-24.4875,-47.8436,1965-07-15,Rosaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_563,2756,Galianthe andersonii,-18.183056,-43.524167,2006-01-13,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_565,786,Cochlospermum vitifolium,-8.109944,-39.208,2009-08-19,Bixaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_566,2095,Tabernaemontana rupicola,-2.416667,-60.97,1990-06-12,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_568,3527,Chamaecrista stillifera,-17.708361,-44.192194,2012-04-26,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_569,2854,Turnera pernambucensis,-8.719722,-35.843889,2013-01-29,Passifloraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_570,3199,Caraipa densifolia,-13.85278,-48.05167,NA,Calophyllaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_571,2879,Zornia echinocarpa,-9.7375,-38.3,2009-11-28,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_572,3120,Qualea multiflora,-15.933333,-47.916667,1994-08-12,Vochysiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_573,2459,Adiantum tetraphyllum,-24.099167,-52.305617,2008-02-22,Pteridaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_574,2525,Banara guianensis,-3.679433,-45.380922,1988-04-07,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_577,2258,Chamaecrista serpens,-20.471111,-55.787222,1988-06-08,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_578,3567,Miconia macrothyrsa,-10.8339,-52.8731,NA,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_579,3012,Setaria scandens,-24.678056,-47.483333,1965-02-19,Poaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_580,2879,Vitex cymosa,-12.683333,-38.316667,1997-06-01,Lamiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_582,2593,Drosera sessilifolia,-4.862028,-42.070694,2002-06-11,Droseraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_583,2472,Tibouchina cerastifolia,-23.3767,-46.4105,2013-02-20,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_585,3347,Senegalia tenuifolia,-6.600278,-40.120833,2003-11-05,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_587,2136,Stryphnodendron polyphyllum,-22.3,-42.15,1994-01-23,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_589,3493,Helicteres muscosa,-7.2497,-39.1431,1987-04-02,Malvaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_590,3493,Senna silvestris,-22.3722,-46.9422,1961-05-23,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_591,2420,Rhynchospora contracta,-4.607028,-39.402222,2008-06-26,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_594,3567,Oldenlandia tenuis,-10.8339,-52.8731,NA,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_595,2724,Symphonia globulifera,-14.8,-39.166667,NA,Clusiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_596,104,Chamaecrista desvauxii,-12.56333,-41.38972,1992-04-27,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_597,36,Heisteria ovata,-1.72358,-51.4309,2004-04-11,Olacaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_598,2879,Allagoptera arenaria,-13.483333,-39.033333,1997-09-14,Arecaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_599,104,Croton floribundus,-15.17361,-39.34167,2005-02-12,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_602,2756,Harpochilus neesianus,-9.333333,-38.483333,2004-09-06,Acanthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_604,2879,Aspilia foliosa,-12.452778,-41.480556,2011-05-28,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_605,3120,Hyparrhenia bracteata,-15.95,-47.916667,1976-05-10,Poaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_606,3527,Tibouchina axillaris,-22.205556,-42.102778,2001-08-14,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_607,1928,Leandra bergiana,-27.334444,-49.942222,2009-01-12,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_608,3493,Ocimum carnosum,-29.4481,-50.5836,1950-03-13,Lamiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_609,3527,Qualea grandiflora,-19.469167,-43.963889,2006-01-01,Vochysiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_611,1307,Desmoncus polyacanthos,-20.128611,-40.307222,2000-02-12,Arecaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_612,1928,Paullinia elegans,-9.365833,-69.934167,2011-11-21,Sapindaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_613,3510,Senna affinis,-19.9075,-40.553056,2002-04-24,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_617,1928,Hirtella racemosa,-12.206667,-60.66,2015-07-10,Chrysobalanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_618,3527,Abuta sandwithiana,-9.606611,-55.935167,2009-03-20,Menispermaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_619,2756,Mimosa hirsutissima,-4.816667,-42.166667,1994-04-18,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_621,1365,Myrsine umbellata,-23.111861,-46.927972,1997-11-14,Primulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_624,2724,Ditaxis desertorum,-12.816667,-40.166667,NA,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_626,42,Goupia glabra,-2.4066878,-59.9015673,2005-12-10,Goupiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_627,1928,Mimosa somnians,-14.521667,-46.217778,2003-02-20,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_628,3510,Blechnum occidentale,-20.093889,-40.431667,2006-05-18,Blechnaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_629,2724,Spigelia pulchella,-13.583333,-41.3,NA,Loganiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_634,3527,Phoradendron perrottetii,-18.587222,-43.896111,2001-07-09,Santalaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_635,2637,Adiantopsis chlorophylla,-30.083333,-52.466667,2009-10-17,Pteridaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_639,2095,Guatteria australis,-2.3828,-60.09,2012-06-01,Annonaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_641,2756,Himatanthus bracteatus,-12.5,-41.266667,1983-07-05,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_642,42,Helianthostylis sprucei,-2.9698361,-59.9053463,2005-08-24,Moraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_643,249,Tillandsia streptocarpa,-18.4530556,-43.6502778,2009-05-26,Bromeliaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_644,2515,Comanthera xeranthemoides,-8.581528,-61.407278,2013-07-29,Eriocaulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_645,280,Mouriri oligantha,-1.83333,-55.08333,1981-08-06,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_646,1028,Merremia macrocalyx,-11.306111,-40.489444,1996-03-28,Convolvulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_647,1227,Chiloscyphus martianus,-13.946667,-47.467222,2010-08-29,Lophocoleaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_648,2724,Clusia sellowiana,-16.4,-39.183333,NA,Clusiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_650,1646,Ouratea parviflora,-27.358611,-49.050556,2010-07-14,Ochnaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_651,1928,Sigmatanthus trifoliatus,-6.151389,-38.372778,2015-04-18,Rutaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_652,3510,Himatanthus phagedaenicus,-20.114722,-40.531667,2005-11-19,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_653,104,Tachigali setifera,-4.383333,-59.58,1983-06-23,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_654,3716,Tachigali vulgaris,-6,-50.25,1977-10-13,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_655,2637,Sisyrinchium micranthum,-26.375556,-49.325278,2008-10-23,Iridaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_656,1928,Heliconia acuminata,-1.733333,-52.233333,2008-12-11,Heliconiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_657,3567,Ryania mansoana,-10.8339,-52.8731,NA,Salicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_658,1928,Hymenophyllum polyanthos,-26.304167,-52.010833,2013-09-23,Hymenophyllaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_659,2018,Croton cuyabensis,-21.7,-57.866667,1994-03-05,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_660,1928,Microlepia speluncae,-22.433333,-42.833333,1984-11-07,Dennstaedtiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_662,1928,Eryngium fluminense,-22.354167,-42.760556,2016-10-07,Apiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_665,125,Vriesea longicaulis,-19.971389,-40.530278,1994-11-28,Bromeliaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_667,619,Brosimum rubescens,-2.988132,-59.891493,2003-01-01,Moraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_669,2903,Myriopus paniculatus,-22.25,-49.35,1998-10-23,Boraginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_670,104,Zornia brasiliensis,-10.96333,-38.78667,1992-02-28,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_671,220,Licania polita,-1.83333333333333,-65.3666666666667,NA,Chrysobalanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_672,2854,Angelonia salicariifolia,-9.641083,-37.731556,2005-03-30,Plantaginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_673,2201,Nectandra lanceolata,-25.4775,-49.221389,2011-10-12,Lauraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_676,3541,Bignonia binata,-2.55,-50.63333,1965-09-17,Bignoniaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_678,640,Bixa orellana,-6.023889,-37.987778,1997-05-30,Bixaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_679,2095,Danaea simplicifolia,-3.633333,-60.57,2004-09-28,Marattiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_680,1722,Campyloneurum nitidum,-29.316667,-50.8,2004-04-21,Polypodiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_681,2420,Piptadenia stipulacea,-6.743056,-40.321944,2004-04-29,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_684,2724,Lepidaploa chalybaea,-14.126667,-42.434722,NA,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_685,3013,Leucochloron incuriale,-24.34422,-50.15198,2014-10-24,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_687,104,Axonopus polystachyus,-27.61556,-48.62722,1961-03-03,Poaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_688,3120,Baccharis erioclada,-26.032222,-48.979167,2013-10-31,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_690,971,Banisteriopsis harleyi,-12.428611,-41.491667,1995-06-29,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_695,3493,Smilax rufescens,-25.0147,-47.9267,1983-06-08,Smilacaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_696,2458,Doryopteris collina,-9.256153,-36.428056,2013-10-05,Pteridaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_698,42,Swartzia tomentifera,-2.6185037,-60.2098673,2005-01-11,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_699,104,Cassia spruceana,2,-51.958,1961-09-09,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
